Date,Mode,Count
6/27/2020,LIRR,"26,773"
6/27/2020,Bus,"12,942"
6/27/2020,AAR,"8,541"
6/28/2020,AAR,"5,748"
6/28/2020,Subway,"535,898"
6/28/2020,SIR,590
6/28/2020,MNR,"15,918"
6/28/2020,LIRR,"25,680"
6/28/2020,Bus,"10,167"
6/28/2020,BT,"540,549"
6/29/2020,AAR,"14,705"
6/29/2020,Subway,"1,100,769"
6/29/2020,SIR,"2,317"
6/29/2020,MNR,"28,163"
6/29/2020,LIRR,"63,309"
6/29/2020,Bus,"33,264"
6/29/2020,BT,"669,113"
6/30/2020,BT,"658,682"
6/30/2020,Subway,"1,113,124"
6/30/2020,SIR,"2,386"
6/30/2020,MNR,"27,077"
6/30/2020,LIRR,"57,955"
6/30/2020,Bus,"33,996"
6/30/2020,AAR,"15,291"
7/1/2020,BT,"677,917"
7/1/2020,Subway,"1,120,537"
7/1/2020,SIR,"2,305"
7/1/2020,MNR,"27,770"
7/1/2020,LIRR,"56,505"
7/1/2020,Bus,"32,921"
7/1/2020,AAR,"16,451"
7/2/2020,BT,"769,172"
7/2/2020,Subway,"1,170,483"
7/2/2020,SIR,"2,365"
7/2/2020,MNR,"31,948"
7/2/2020,LIRR,"64,261"
7/2/2020,Bus,"32,730"
7/2/2020,AAR,"15,981"
7/3/2020,AAR,"10,915"
7/3/2020,Subway,"851,877"
7/3/2020,SIR,"1,138"
7/3/2020,MNR,"32,049"
7/3/2020,LIRR,"56,181"
7/3/2020,Bus,"16,862"
7/3/2020,BT,"610,636"
7/4/2020,AAR,"8,391"
7/4/2020,Subway,"591,605"
7/4/2020,SIR,690
7/4/2020,MNR,"22,085"
7/4/2020,LIRR,"38,388"
7/4/2020,Bus,"10,769"
7/4/2020,BT,"488,652"
7/5/2020,BT,"575,881"
7/5/2020,Subway,"533,692"
7/5/2020,SIR,528
7/5/2020,MNR,"19,136"
7/5/2020,LIRR,"34,569"
7/5/2020,Bus,"9,832"
7/5/2020,AAR,"6,280"
7/6/2020,BT,"652,916"
7/6/2020,Subway,"1,084,956"
7/6/2020,SIR,"2,222"
7/6/2020,MNR,"30,556"
7/6/2020,LIRR,"63,862"
7/6/2020,Bus,"31,548"
7/6/2020,AAR,"14,886"
7/7/2020,AAR,"16,003"
7/7/2020,Subway,"1,157,185"
7/7/2020,SIR,"2,403"
7/7/2020,MNR,"30,507"
7/7/2020,LIRR,"61,756"
7/7/2020,Bus,"33,595"
7/7/2020,BT,"650,942"
7/8/2020,AAR,"16,980"
7/8/2020,Subway,"1,172,279"
7/8/2020,SIR,"2,454"
7/8/2020,MNR,"30,174"
7/8/2020,LIRR,"63,048"
7/8/2020,Bus,"34,242"
7/8/2020,BT,"658,258"
7/9/2020,Bus,"34,762"
7/9/2020,Subway,"1,211,280"
7/9/2020,SIR,"2,571"
7/9/2020,AAR,"17,017"
7/9/2020,MNR,"31,913"
7/9/2020,LIRR,"65,483"
7/9/2020,BT,"714,635"
7/10/2020,BT,"618,046"
7/10/2020,Subway,"1,030,632"
7/10/2020,SIR,"2,117"
7/10/2020,MNR,"29,683"
7/10/2020,LIRR,"55,929"
7/10/2020,Bus,"25,544"
7/10/2020,AAR,"15,738"
7/11/2020,BT,"535,729"
7/11/2020,Subway,"692,977"
7/11/2020,SIR,812
7/11/2020,MNR,"18,683"
7/11/2020,LIRR,"30,059"
7/11/2020,Bus,"12,872"
7/11/2020,AAR,"8,453"
7/12/2020,AAR,"7,395"
7/12/2020,Subway,"628,187"
7/12/2020,SIR,731
7/12/2020,MNR,"19,859"
7/12/2020,LIRR,"34,905"
7/12/2020,Bus,"10,966"
7/12/2020,BT,"617,036"
7/13/2020,AAR,"15,928"
7/13/2020,Subway,"1,175,700"
7/13/2020,SIR,"2,504"
7/13/2020,MNR,"31,876"
7/13/2020,LIRR,"66,384"
7/13/2020,Bus,"33,302"
7/13/2020,BT,"658,044"
7/14/2020,BT,"693,968"
7/14/2020,Subway,"1,241,080"
7/14/2020,SIR,"2,669"
7/14/2020,MNR,"31,921"
7/14/2020,LIRR,"66,321"
7/14/2020,Bus,"35,391"
7/14/2020,AAR,"17,081"
7/15/2020,BT,"700,896"
7/15/2020,Subway,"1,248,413"
7/15/2020,SIR,"2,751"
7/15/2020,MNR,"32,603"
7/15/2020,LIRR,"66,549"
7/15/2020,Bus,"34,701"
7/15/2020,AAR,"18,149"
7/16/2020,AAR,"17,230"
7/16/2020,Subway,"1,249,128"
7/16/2020,SIR,"2,756"
7/16/2020,MNR,"33,258"
7/16/2020,LIRR,"66,732"
7/16/2020,Bus,"34,199"
7/16/2020,BT,"713,530"
7/17/2020,MNR,"35,414"
7/17/2020,Subway,"1,207,265"
7/17/2020,SIR,"2,427"
7/17/2020,LIRR,"64,806"
7/17/2020,Bus,"29,696"
7/17/2020,BT,"711,817"
7/17/2020,AAR,"16,401"
7/18/2020,BT,"649,967"
7/18/2020,Subway,"778,936"
7/18/2020,SIR,786
7/18/2020,MNR,"24,071"
7/18/2020,LIRR,"41,235"
7/18/2020,Bus,"14,335"
7/18/2020,AAR,"9,785"
7/19/2020,BT,"609,862"
7/19/2020,Subway,"584,994"
7/19/2020,SIR,504
7/19/2020,MNR,"18,675"
7/19/2020,LIRR,"36,429"
7/19/2020,Bus,"9,845"
7/19/2020,AAR,"7,052"
7/20/2020,BT,"672,293"
7/20/2020,Subway,"1,156,735"
7/20/2020,SIR,"2,428"
7/20/2020,MNR,"32,279"
7/20/2020,LIRR,"67,721"
7/20/2020,Bus,"30,196"
7/20/2020,AAR,"15,957"
7/21/2020,AAR,"16,831"
7/21/2020,Subway,"1,241,819"
7/21/2020,SIR,"2,725"
7/21/2020,MNR,"33,213"
7/21/2020,LIRR,"67,594"
7/21/2020,Bus,"32,482"
7/21/2020,BT,"691,059"
7/22/2020,AAR,"17,582"
7/22/2020,Subway,"1,233,668"
7/22/2020,SIR,"2,716"
7/22/2020,MNR,"32,485"
7/22/2020,LIRR,"65,348"
7/22/2020,Bus,"33,863"
7/22/2020,BT,"683,364"
7/23/2020,BT,"688,709"
7/23/2020,Subway,"1,233,795"
7/23/2020,SIR,"2,632"
7/23/2020,MNR,"32,975"
7/23/2020,LIRR,"65,637"
7/23/2020,Bus,"33,999"
7/23/2020,AAR,"17,056"
7/24/2020,BT,"719,421"
7/24/2020,Subway,"1,218,138"
7/24/2020,SIR,"2,511"
7/24/2020,MNR,"36,639"
7/24/2020,LIRR,"65,889"
7/24/2020,Bus,"29,987"
7/24/2020,AAR,"17,311"
7/25/2020,AAR,"10,350"
7/25/2020,Subway,"816,604"
7/25/2020,SIR,799
7/25/2020,MNR,"25,173"
7/25/2020,LIRR,"43,340"
7/25/2020,Bus,"14,777"
7/25/2020,BT,"671,119"
7/26/2020,MNR,"20,170"
7/26/2020,Subway,"606,910"
7/26/2020,SIR,542
7/26/2020,LIRR,"36,164"
7/26/2020,Bus,"9,711"
7/26/2020,BT,"609,707"
7/26/2020,AAR,"7,429"
7/27/2020,MNR,"31,568"
7/27/2020,Subway,"1,203,503"
7/27/2020,SIR,"2,626"
7/27/2020,Bus,"32,072"
7/27/2020,BT,"693,677"
7/27/2020,AAR,"16,607"
7/27/2020,LIRR,"70,114"
7/28/2020,BT,"681,857"
7/28/2020,Subway,"1,241,770"
7/28/2020,SIR,"2,635"
7/28/2020,MNR,"31,677"
7/28/2020,LIRR,"66,687"
7/28/2020,Bus,"33,753"
7/28/2020,AAR,"16,892"
7/29/2020,BT,"714,559"
7/29/2020,Subway,"1,296,102"
7/29/2020,SIR,"2,778"
7/29/2020,MNR,"33,733"
7/29/2020,LIRR,"69,995"
7/29/2020,Bus,"35,257"
7/29/2020,AAR,"18,216"
7/30/2020,AAR,"17,333"
7/30/2020,Subway,"1,270,172"
7/30/2020,SIR,"2,746"
7/30/2020,MNR,"34,122"
7/30/2020,LIRR,"68,958"
7/30/2020,Bus,"33,982"
7/30/2020,BT,"717,003"
7/31/2020,MNR,"38,040"
7/31/2020,Subway,"1,258,539"
7/31/2020,SIR,"2,429"
7/31/2020,LIRR,"67,648"
7/31/2020,Bus,"29,917"
7/31/2020,BT,"747,216"
7/31/2020,AAR,"17,654"
8/1/2020,BT,"695,946"
8/1/2020,Subway,"842,468"
8/1/2020,SIR,904
8/1/2020,MNR,"26,261"
8/1/2020,LIRR,"44,405"
8/1/2020,Bus,"16,087"
8/1/2020,AAR,"10,685"
8/2/2020,BT,"561,396"
8/2/2020,Subway,"590,060"
8/2/2020,SIR,615
8/2/2020,MNR,"17,885"
8/2/2020,LIRR,"30,502"
8/2/2020,Bus,"9,874"
8/2/2020,AAR,"7,431"
8/3/2020,BT,"715,550"
8/3/2020,Subway,"1,272,996"
8/3/2020,SIR,"2,955"
8/3/2020,MNR,"32,884"
8/3/2020,LIRR,"70,779"
8/3/2020,Bus,"36,945"
8/3/2020,AAR,"17,594"
8/4/2020,AAR,"14,924"
8/4/2020,Subway,"1,027,187"
8/4/2020,SIR,"1,499"
8/4/2020,MNR,"22,286"
8/4/2020,LIRR,"36,835"
8/4/2020,Bus,"29,426"
8/4/2020,BT,"507,501"
8/5/2020,AAR,"18,299"
8/5/2020,Subway,"1,348,202"
8/5/2020,SIR,"2,824"
8/5/2020,MNR,"26,598"
8/5/2020,LIRR,"58,005"
8/5/2020,Bus,"38,283"
8/5/2020,BT,"740,063"
8/6/2020,BT,"739,952"
8/6/2020,Subway,"1,334,694"
8/6/2020,SIR,"3,125"
8/6/2020,MNR,"28,283"
8/6/2020,LIRR,"66,671"
8/6/2020,Bus,"37,059"
8/6/2020,AAR,"19,117"
8/7/2020,BT,"735,101"
8/7/2020,Subway,"1,283,894"
8/7/2020,SIR,"2,741"
8/7/2020,MNR,"32,882"
8/7/2020,LIRR,"65,969"
8/7/2020,Bus,"32,170"
8/7/2020,AAR,"17,502"
8/8/2020,BT,"630,411"
8/8/2020,Subway,"833,287"
8/8/2020,SIR,806
8/8/2020,MNR,"23,513"
8/8/2020,LIRR,"41,729"
8/8/2020,Bus,"15,143"
8/8/2020,AAR,"10,613"
8/9/2020,AAR,"8,287"
8/9/2020,Subway,"662,993"
8/9/2020,SIR,649
8/9/2020,MNR,"20,503"
8/9/2020,LIRR,"37,616"
8/9/2020,Bus,"11,534"
8/9/2020,BT,"649,493"
8/10/2020,AAR,"18,178"
8/10/2020,Subway,"1,275,268"
8/10/2020,SIR,"2,995"
8/10/2020,MNR,"33,500"
8/10/2020,LIRR,"73,548"
8/10/2020,Bus,"34,883"
8/10/2020,BT,"720,799"
8/11/2020,BT,"716,441"
8/11/2020,Subway,"1,319,814"
8/11/2020,SIR,"3,164"
8/11/2020,MNR,"33,509"
8/11/2020,LIRR,"72,436"
8/11/2020,Bus,"36,426"
8/11/2020,AAR,"18,546"
8/12/2020,BT,"696,198"
8/12/2020,Subway,"1,298,963"
8/12/2020,SIR,"3,124"
8/12/2020,MNR,"33,736"
8/12/2020,LIRR,"68,345"
8/12/2020,Bus,"36,053"
8/12/2020,AAR,"19,346"
8/13/2020,AAR,"18,608"
8/13/2020,Subway,"1,291,277"
8/13/2020,SIR,"2,971"
8/13/2020,MNR,"33,822"
8/13/2020,LIRR,"69,223"
8/13/2020,Bus,"34,723"
8/13/2020,BT,"713,144"
8/14/2020,AAR,"18,113"
8/14/2020,Subway,"1,355,786"
8/14/2020,SIR,"3,012"
8/14/2020,MNR,"39,342"
8/14/2020,LIRR,"72,916"
8/14/2020,Bus,"32,713"
8/14/2020,BT,"777,169"
8/15/2020,Bus,"15,522"
8/15/2020,Subway,"860,789"
8/15/2020,SIR,974
8/15/2020,AAR,"11,487"
8/15/2020,MNR,"27,677"
8/15/2020,LIRR,"46,806"
8/15/2020,BT,"699,313"
8/16/2020,BT,"537,419"
8/16/2020,Subway,"554,451"
8/16/2020,SIR,529
8/16/2020,MNR,"18,164"
8/16/2020,LIRR,"29,858"
8/16/2020,Bus,"8,603"
8/16/2020,AAR,"7,902"
8/17/2020,BT,"701,456"
8/17/2020,Subway,"1,304,485"
8/17/2020,SIR,"3,058"
8/17/2020,MNR,"35,362"
8/17/2020,LIRR,"74,453"
8/17/2020,Bus,"34,768"
8/17/2020,AAR,"17,377"
8/18/2020,AAR,"19,274"
8/18/2020,Subway,"1,369,617"
8/18/2020,SIR,"2,951"
8/18/2020,MNR,"34,361"
8/18/2020,LIRR,"74,213"
8/18/2020,Bus,"36,646"
8/18/2020,BT,"729,923"
8/19/2020,AAR,"19,915"
8/19/2020,Subway,"1,292,148"
8/19/2020,SIR,"2,783"
8/19/2020,MNR,"34,377"
8/19/2020,LIRR,"70,104"
8/19/2020,Bus,"34,181"
8/19/2020,BT,"710,695"
8/20/2020,BT,"775,926"
8/20/2020,Subway,"1,410,489"
8/20/2020,SIR,"2,960"
8/20/2020,MNR,"37,078"
8/20/2020,LIRR,"75,643"
8/20/2020,Bus,"35,059"
8/20/2020,AAR,"19,344"
8/21/2020,BT,"792,319"
8/21/2020,Subway,"1,387,463"
8/21/2020,SIR,"2,769"
8/21/2020,MNR,"41,110"
8/21/2020,LIRR,"76,062"
8/21/2020,Bus,"31,342"
8/21/2020,AAR,"19,035"
8/22/2020,AAR,"11,456"
8/22/2020,Subway,"882,522"
8/22/2020,SIR,871
8/22/2020,MNR,"27,784"
8/22/2020,LIRR,"49,095"
8/22/2020,Bus,"13,705"
8/22/2020,BT,"708,443"
8/23/2020,MNR,"22,496"
8/23/2020,Subway,"671,560"
8/23/2020,SIR,633
8/23/2020,LIRR,"37,891"
8/23/2020,Bus,"9,698"
8/23/2020,BT,"641,684"
8/23/2020,AAR,"8,297"
8/24/2020,BT,"710,872"
8/24/2020,Subway,"1,307,345"
8/24/2020,SIR,"2,756"
8/24/2020,MNR,"35,904"
8/24/2020,LIRR,"75,145"
8/24/2020,Bus,"34,021"
8/24/2020,AAR,"17,643"
8/25/2020,BT,"715,798"
8/25/2020,Subway,"1,346,490"
8/25/2020,SIR,"2,845"
8/25/2020,MNR,"35,689"
8/25/2020,LIRR,"73,331"
8/25/2020,Bus,"34,993"
8/25/2020,AAR,"18,682"
8/26/2020,BT,"748,927"
8/26/2020,Subway,"1,407,639"
8/26/2020,SIR,"3,012"
8/26/2020,MNR,"36,621"
8/26/2020,LIRR,"76,583"
8/26/2020,Bus,"35,975"
8/26/2020,AAR,"20,659"
8/27/2020,AAR,"19,271"
8/27/2020,Subway,"1,358,272"
8/27/2020,SIR,"2,856"
8/27/2020,MNR,"35,551"
8/27/2020,LIRR,"73,060"
8/27/2020,Bus,"33,969"
8/27/2020,BT,"739,049"
8/28/2020,AAR,"18,845"
8/28/2020,Subway,"1,388,583"
8/28/2020,SIR,"2,716"
8/28/2020,MNR,"41,222"
8/28/2020,LIRR,"76,114"
8/28/2020,Bus,"31,956"
8/28/2020,BT,"787,675"
8/29/2020,BT,"555,413"
8/29/2020,Subway,"773,667"
8/29/2020,SIR,798
8/29/2020,MNR,"22,234"
8/29/2020,LIRR,"37,641"
8/29/2020,Bus,"14,035"
8/29/2020,AAR,"9,814"
8/30/2020,BT,"706,101"
8/30/2020,Subway,"748,061"
8/30/2020,SIR,825
8/30/2020,MNR,"26,520"
8/30/2020,LIRR,"45,147"
8/30/2020,Bus,"16,027"
8/30/2020,AAR,"9,752"
8/31/2020,AAR,"18,185"
8/31/2020,Subway,"1,397,264"
8/31/2020,SIR,"3,184"
8/31/2020,MNR,"37,727"
8/31/2020,LIRR,"78,122"
8/31/2020,Bus,"787,291"
8/31/2020,BT,"711,594"
9/1/2020,MNR,"36,035"
9/1/2020,Subway,"1,469,274"
9/1/2020,SIR,"3,217"
9/1/2020,LIRR,"76,483"
9/1/2020,Bus,"947,758"
9/1/2020,BT,"704,251"
9/1/2020,AAR,"18,929"
9/2/2020,Bus,"972,213"
9/2/2020,Subway,"1,487,969"
9/2/2020,SIR,"3,192"
9/2/2020,AAR,"19,990"
9/2/2020,MNR,"36,159"
9/2/2020,LIRR,"77,585"
9/2/2020,BT,"703,330"
9/3/2020,BT,"758,827"
9/3/2020,Subway,"1,529,185"
9/3/2020,SIR,"3,327"
9/3/2020,MNR,"39,920"
9/3/2020,LIRR,"82,554"
9/3/2020,Bus,"1,022,623"
9/3/2020,AAR,"19,992"
9/4/2020,BT,"817,722"
9/4/2020,Subway,"1,568,385"
9/4/2020,SIR,"3,148"
9/4/2020,MNR,"47,152"
9/4/2020,LIRR,"88,345"
9/4/2020,Bus,"1,030,811"
9/4/2020,AAR,"20,223"
9/5/2020,AAR,"12,118"
9/5/2020,Subway,"1,013,725"
9/5/2020,SIR,21
9/5/2020,MNR,"34,621"
9/5/2020,LIRR,"50,550"
9/5/2020,Bus,"715,922"
9/5/2020,BT,"694,277"
9/6/2020,MNR,"28,565"
9/6/2020,Subway,"819,409"
9/6/2020,SIR,191
9/6/2020,LIRR,"44,727"
9/6/2020,Bus,"559,273"
9/6/2020,BT,"655,687"
9/6/2020,AAR,"10,160"
9/7/2020,BT,"611,390"
9/7/2020,Subway,"870,964"
9/7/2020,SIR,"1,210"
9/7/2020,MNR,"27,326"
9/7/2020,LIRR,"80,050"
9/7/2020,Bus,"615,802"
9/7/2020,AAR,"9,261"
9/8/2020,BT,"726,886"
9/8/2020,Subway,"1,555,816"
9/8/2020,SIR,"3,496"
9/8/2020,MNR,"42,963"
9/8/2020,LIRR,"90,603"
9/8/2020,Bus,"1,039,401"
9/8/2020,AAR,"19,806"
9/9/2020,BT,"719,499"
9/9/2020,Subway,"1,610,076"
9/9/2020,SIR,"3,586"
9/9/2020,MNR,"41,954"
9/9/2020,LIRR,"86,063"
9/9/2020,Bus,"1,072,887"
9/9/2020,AAR,"21,801"
9/10/2020,AAR,"20,181"
9/10/2020,Subway,"1,543,662"
9/10/2020,SIR,"3,403"
9/10/2020,MNR,"39,296"
9/10/2020,LIRR,"82,142"
9/10/2020,Bus,"997,030"
9/10/2020,BT,"697,793"
9/11/2020,AAR,"20,809"
9/11/2020,Subway,"1,690,334"
9/11/2020,SIR,"3,442"
9/11/2020,MNR,"47,781"
9/11/2020,LIRR,"88,582"
9/11/2020,Bus,"1,070,920"
9/11/2020,BT,"781,923"
9/12/2020,BT,"693,696"
9/12/2020,Subway,"1,083,698"
9/12/2020,SIR,29
9/12/2020,MNR,"32,400"
9/12/2020,LIRR,"44,546"
9/12/2020,Bus,"752,875"
9/12/2020,AAR,"12,349"
9/13/2020,BT,"611,591"
9/13/2020,Subway,"796,740"
9/13/2020,SIR,4
9/13/2020,MNR,"24,009"
9/13/2020,LIRR,"36,686"
9/13/2020,Bus,"557,231"
9/13/2020,AAR,"9,315"
9/14/2020,BT,"697,572"
9/14/2020,Subway,"1,604,381"
9/14/2020,SIR,"3,515"
9/14/2020,MNR,"41,286"
9/14/2020,LIRR,"89,498"
9/14/2020,Bus,"1,065,601"
9/14/2020,AAR,"19,888"
9/15/2020,AAR,"20,763"
9/15/2020,Subway,"1,678,078"
9/15/2020,SIR,"3,696"
9/15/2020,MNR,"41,288"
9/15/2020,LIRR,"87,025"
9/15/2020,Bus,"1,091,806"
9/15/2020,BT,"711,338"
9/16/2020,AAR,"22,070"
9/16/2020,Subway,"1,686,909"
9/16/2020,SIR,"3,496"
9/16/2020,MNR,"41,417"
9/16/2020,LIRR,"87,034"
9/16/2020,Bus,"1,097,389"
9/16/2020,BT,"711,372"
9/17/2020,BT,"740,052"
9/17/2020,Subway,"1,692,368"
9/17/2020,SIR,"3,617"
9/17/2020,MNR,"42,339"
9/17/2020,LIRR,"86,854"
9/17/2020,Bus,"1,094,592"
9/17/2020,AAR,"21,005"
9/18/2020,BT,"781,132"
9/18/2020,Subway,"1,725,443"
9/18/2020,SIR,"3,367"
9/18/2020,MNR,"48,213"
9/18/2020,LIRR,"90,657"
9/18/2020,Bus,"1,083,295"
9/18/2020,AAR,"20,702"
9/19/2020,AAR,"12,246"
9/19/2020,Subway,"1,136,947"
9/19/2020,SIR,"1,001"
9/19/2020,MNR,"34,608"
9/19/2020,LIRR,"46,777"
9/19/2020,Bus,"752,437"
9/19/2020,BT,"697,698"
9/20/2020,AAR,"9,269"
9/20/2020,Subway,"827,605"
9/20/2020,SIR,760
9/20/2020,MNR,"26,328"
9/20/2020,LIRR,"38,973"
9/20/2020,Bus,"558,863"
9/20/2020,BT,"615,409"
9/21/2020,Bus,"1,058,256"
9/21/2020,Subway,"1,624,139"
9/21/2020,SIR,"3,497"
9/21/2020,AAR,"19,488"
9/21/2020,MNR,"41,901"
9/21/2020,LIRR,"89,706"
9/21/2020,BT,"686,709"
9/22/2020,BT,"704,257"
9/22/2020,Subway,"1,698,504"
9/22/2020,SIR,"3,821"
9/22/2020,MNR,"41,389"
9/22/2020,LIRR,"87,376"
9/22/2020,Bus,"1,095,678"
9/22/2020,AAR,"21,103"
9/23/2020,BT,"727,921"
9/23/2020,Subway,"1,735,333"
9/23/2020,SIR,"3,710"
9/23/2020,MNR,"42,506"
9/23/2020,LIRR,"88,998"
9/23/2020,Bus,"1,119,904"
9/23/2020,AAR,"22,501"
9/24/2020,AAR,"21,554"
9/24/2020,Subway,"1,722,364"
9/24/2020,SIR,"3,816"
9/24/2020,MNR,"42,969"
9/24/2020,LIRR,"89,129"
9/24/2020,Bus,"1,107,707"
9/24/2020,BT,"747,851"
9/25/2020,AAR,"21,233"
9/25/2020,Subway,"1,761,591"
9/25/2020,SIR,"3,708"
9/25/2020,MNR,"49,819"
9/25/2020,LIRR,"92,506"
9/25/2020,Bus,"1,110,956"
9/25/2020,BT,"796,850"
9/26/2020,BT,"718,420"
9/26/2020,Subway,"1,120,143"
9/26/2020,SIR,32
9/26/2020,MNR,"35,771"
9/26/2020,LIRR,"47,169"
9/26/2020,Bus,"755,197"
9/26/2020,AAR,"12,128"
9/27/2020,BT,"636,532"
9/27/2020,Subway,"846,179"
9/27/2020,SIR,5
9/27/2020,MNR,"28,480"
9/27/2020,LIRR,"39,994"
9/27/2020,Bus,"576,684"
9/27/2020,AAR,"9,491"
9/28/2020,AAR,"17,678"
9/28/2020,Subway,"1,489,240"
9/28/2020,SIR,"3,371"
9/28/2020,MNR,"43,237"
9/28/2020,LIRR,"89,664"
9/28/2020,Bus,"985,185"
9/28/2020,BT,"658,998"
9/29/2020,MNR,"40,515"
9/29/2020,Subway,"1,661,264"
9/29/2020,SIR,"3,632"
9/29/2020,LIRR,"88,444"
9/29/2020,Bus,"1,057,135"
9/29/2020,BT,"688,012"
9/29/2020,AAR,"20,517"
9/30/2020,BT,"717,050"
9/30/2020,Subway,"1,740,820"
9/30/2020,SIR,"3,704"
9/30/2020,MNR,"41,967"
9/30/2020,LIRR,"89,223"
9/30/2020,Bus,"1,101,663"
9/30/2020,AAR,"21,424"
10/1/2020,BT,"759,870"
10/1/2020,Subway,"1,809,958"
10/1/2020,SIR,"4,003"
10/1/2020,MNR,"42,390"
10/1/2020,LIRR,"86,082"
10/1/2020,Bus,"1,159,859"
10/1/2020,AAR,"22,309"
10/2/2020,BT,"776,683"
10/2/2020,Subway,"1,790,612"
10/2/2020,SIR,"3,589"
10/2/2020,MNR,"48,883"
10/2/2020,LIRR,"87,291"
10/2/2020,Bus,"1,115,793"
10/2/2020,AAR,"21,626"
10/3/2020,AAR,"12,759"
10/3/2020,Subway,"1,168,040"
10/3/2020,SIR,33
10/3/2020,MNR,"36,907"
10/3/2020,LIRR,"45,018"
10/3/2020,Bus,"777,674"
10/3/2020,BT,"705,741"
10/4/2020,AAR,"10,010"
10/4/2020,Subway,"852,830"
10/4/2020,SIR,761
10/4/2020,MNR,"27,667"
10/4/2020,LIRR,"34,976"
10/4/2020,Bus,"570,608"
10/4/2020,BT,"617,011"
10/5/2020,BT,"681,284"
10/5/2020,Subway,"1,678,792"
10/5/2020,SIR,"3,587"
10/5/2020,MNR,"42,257"
10/5/2020,LIRR,"88,694"
10/5/2020,Bus,"1,102,675"
10/5/2020,AAR,"19,971"
10/6/2020,BT,"698,860"
10/6/2020,Subway,"1,758,454"
10/6/2020,SIR,"3,866"
10/6/2020,MNR,"43,803"
10/6/2020,LIRR,"87,748"
10/6/2020,Bus,"1,137,217"
10/6/2020,AAR,"21,475"
10/7/2020,AAR,"23,027"
10/7/2020,Subway,"1,770,617"
10/7/2020,SIR,"3,791"
10/7/2020,MNR,"43,534"
10/7/2020,LIRR,"87,119"
10/7/2020,Bus,"1,123,231"
10/7/2020,BT,"710,155"
10/8/2020,MNR,"44,802"
10/8/2020,Subway,"1,798,005"
10/8/2020,SIR,"3,913"
10/8/2020,LIRR,"87,959"
10/8/2020,Bus,"1,126,770"
10/8/2020,BT,"738,395"
10/8/2020,AAR,"21,964"
10/9/2020,LIRR,"78,663"
10/9/2020,Subway,"1,808,079"
10/9/2020,SIR,"3,700"
10/9/2020,BT,"782,600"
10/9/2020,AAR,"21,274"
10/9/2020,MNR,"52,686"
10/9/2020,Bus,"1,117,172"
10/10/2020,BT,"716,866"
10/10/2020,Subway,"1,170,227"
10/10/2020,SIR,"1,430"
10/10/2020,MNR,"41,409"
10/10/2020,LIRR,"44,528"
10/10/2020,Bus,"771,088"
10/10/2020,AAR,"12,627"
10/11/2020,BT,"603,801"
10/11/2020,Subway,"848,469"
10/11/2020,SIR,"1,049"
10/11/2020,MNR,"28,784"
10/11/2020,LIRR,"34,593"
10/11/2020,Bus,"564,051"
10/11/2020,AAR,"9,470"
10/12/2020,AAR,"15,722"
10/12/2020,Subway,"1,284,655"
10/12/2020,SIR,"2,237"
10/12/2020,MNR,"39,838"
10/12/2020,LIRR,"76,776"
10/12/2020,Bus,"767,564"
10/12/2020,BT,"598,916"
10/13/2020,MNR,"42,205"
10/13/2020,Subway,"1,715,183"
10/13/2020,SIR,"3,670"
10/13/2020,LIRR,"76,552"
10/13/2020,Bus,"1,063,680"
10/13/2020,BT,"667,518"
10/13/2020,AAR,"20,909"
10/14/2020,BT,"719,962"
10/14/2020,Subway,"1,838,682"
10/14/2020,SIR,"3,956"
10/14/2020,MNR,"45,148"
10/14/2020,LIRR,"89,173"
10/14/2020,Bus,"1,162,256"
10/14/2020,AAR,"23,169"
10/15/2020,BT,"757,151"
10/15/2020,Subway,"1,853,753"
10/15/2020,SIR,"4,069"
10/15/2020,MNR,"46,249"
10/15/2020,LIRR,"90,288"
10/15/2020,Bus,"1,152,434"
10/15/2020,AAR,"22,834"
10/16/2020,BT,"715,224"
10/16/2020,Subway,"1,671,320"
10/16/2020,SIR,"3,366"
10/16/2020,MNR,"47,291"
10/16/2020,LIRR,"83,798"
10/16/2020,Bus,"974,110"
10/16/2020,AAR,"20,776"
10/17/2020,AAR,"11,831"
10/17/2020,Subway,"1,209,473"
10/17/2020,SIR,"1,588"
10/17/2020,MNR,"37,764"
10/17/2020,LIRR,"43,768"
10/17/2020,Bus,"778,070"
10/17/2020,BT,"691,236"
10/18/2020,AAR,"9,998"
10/18/2020,Subway,"896,812"
10/18/2020,SIR,"1,074"
10/18/2020,MNR,"30,690"
10/18/2020,LIRR,"34,682"
10/18/2020,Bus,"583,350"
10/18/2020,BT,"655,748"
10/19/2020,BT,"683,334"
10/19/2020,Subway,"1,719,153"
10/19/2020,SIR,"3,570"
10/19/2020,MNR,"44,368"
10/19/2020,LIRR,"89,186"
10/19/2020,Bus,"1,105,134"
10/19/2020,AAR,"20,812"
10/20/2020,BT,"688,694"
10/20/2020,Subway,"1,780,231"
10/20/2020,SIR,"3,859"
10/20/2020,MNR,"42,741"
10/20/2020,LIRR,"86,591"
10/20/2020,Bus,"1,119,283"
10/20/2020,AAR,"21,936"
10/21/2020,BT,"704,874"
10/21/2020,Subway,"1,812,949"
10/21/2020,SIR,"3,848"
10/21/2020,MNR,"44,102"
10/21/2020,LIRR,"86,210"
10/21/2020,Bus,"1,140,385"
10/21/2020,AAR,"22,959"
